,일자,제목,부정,중립,긍정
1424,20190725,'청량리역 롯데캐슬 SKY-65' 특별공급 경쟁률 26대 1 넘어,0.00025426954,0.9992099,0.0005357341
1425,20190725,넘치는 호재와 수요 완성형 자족신도시로 진화하는 광교신도시,9.847928e-05,0.99983954,6.192959e-05
1426,20190725,"청량리역롯데캐슬 SKY-L65, 특별공급서 평균 26.6대 1 기록",0.0002890885,0.99893945,0.00077145133
1427,20190725,[비즈니스 교육 연수 단신] 부동산 경매 저가 낙찰전략 등,3.4329743e-05,0.9999176,4.8020695e-05
1428,20190725,"""랜드마크 될 것"" '청량리역 롯데캐슬 SKY-L65' 특별공급 경쟁률 '평균 26.6대 1'",6.0201415e-05,0.99987483,6.49554e-05
1429,20190725,'청량리 롯데캐슬' 1순위 14 대 1로 마감,9.2731265e-05,0.9998654,4.184811e-05
1430,20190725,"청량리역롯데캐슬 SKY-L65, 특별공급 경쟁률 평균 26.6대 1",0.00014949332,0.99967885,0.00017176245
1431,20190726,문 열고 서울까지 30분 ‘운서역 반도유보라’ 초역세권의 힘,6.209421e-05,0.9998907,4.7253518e-05
1432,20190726,강남대로-테헤란로 중심 오피스텔 外,6.695338e-05,0.9998932,3.975343e-05
1433,20190726,"GIFC 오피스, 일산 새 랜드마크로 부상",0.00012958248,0.9996137,0.00025676133
1434,20190726,"청량리역 롯데캐슬 SKY-L65, 청약경쟁률 14.4대 1",7.733834e-05,0.9998729,4.9690545e-05
1435,20190726,분양가상한제 대처법-새 아파트 몸값 ‘훨훨’ 재건축 단지 ‘울상’ 청약가점 낮으면 분양권 매수 나서볼 만,4.8086094e-05,0.99990726,4.4667933e-05
1436,20190726,스타셰프 ‘손맛’ 빌린 특급호텔 젊은층 ‘입맛’ 잡는다,4.70961e-05,0.9999021,5.0810093e-05
1437,20190726,"청량리역 롯데캐슬 SKY-L65, 분양가 상한제 덕볼까",7.4706855e-05,0.9998828,4.2407362e-05
1438,20190726,서울역 북부역세권 논란 가중,0.004388561,0.99543613,0.00017521955
1439,20190727,온라인 속속 강화하는 대형마트들 성장둔화 우려 속 새 활로 찾을까,6.8106914e-05,0.99989605,3.5852634e-05
1440,20190727,[경매사냥] 서울 강남구 역삼동 오피스텔 1회 유찰 3억640만원,0.005920435,0.988025,0.00605458
1441,20190729,"에이스침대, 5성급 '쏠비치 호텔 진도'에 매트리스 공급",3.4537396e-05,0.00020380667,0.99976164
1442,20190729,커뮤니티와 휴식을 동시에  ‘운정신도시 파크 푸르지오’ 분양,8.688525e-05,0.9998754,3.769931e-05
1443,20190729,열차 안전 위협하는 설계안이 1위라니 ,0.0060379794,0.99326694,0.0006950085
1444,20190729,나주 빛가람혁신도시에 듀플렉스 레지던스 호텔 공급,7.622478e-05,0.99977595,0.00014777857
1445,20190730,"에이스침대, 5성급 '쏠비치 호텔 진도'에 매트리스 공급",3.4537396e-05,0.00020380667,0.99976164
1446,20190730,호텔업계에 주52시간제가 끼친 영향은? 이젠 ‘일요일 숙박’이 대세,0.0021409981,0.99770457,0.00015451777
1447,20190730,"공인중개사 경록, `트럼프도 공인중개사/임대관리로 성공한 케이스` 알려",0.0005111734,0.9931253,0.006363443
1448,20190730,하늘로 땅밑으로 ‘천지개벽’하는 여의도,6.299574e-05,0.999897,3.9878545e-05
1449,20190730,"여의도, 한국의 新마천루로 ‘천지개벽’",7.959181e-05,0.9998753,4.510411e-05
1450,20190731,"현대 블룸비스타 호텔, 캐쥬얼 펍 Kitchen 316 오픈",0.00017023915,0.99925953,0.0005702148
1451,20190731,특화설계로 지역 랜드마크 기대되는 ‘운정신도시 파크 푸르지오’ 분양,0.000101351834,0.99984765,5.1054652e-05
1452,20190731,합리적 실입주금으로 내집마련을 ‘수지성복 어반하임’ 특별분양 中,8.883461e-05,0.99977225,0.00013897706
1453,20190731,뷰티 케어부터 홈 트레이닝까지 집에서 즐기는 여름휴가 아이템은,3.43595e-05,0.99992096,4.465696e-05
1454,20190801,"""호텔추억SNS 등록땐 경품""",4.4565277e-05,0.9999162,3.922631e-05
1455,20190801,"장우혁, 어떻게 아이돌 건물주 1위가 됐을까 [MK이슈]",0.010802497,0.21729517,0.77190226
1456,20190801,업그레이드된 첨단 보안시스템 5ZSS 적용한 `운정신도시 파크 푸르지오` 분양,0.00015769029,0.9994598,0.00038246726
1457,20190801,`호캉스족 잡아라` 하나카드 쓰면 호텔 가격이 뚝,0.00013912228,0.9998209,4.0079365e-05
1458,20190801,"하나카드, 국내 호텔 ‘호캉스’ 이벤트",5.0034916e-05,0.99991095,3.902257e-05
1459,20190801,"""3차원 공간설계 IoT 기반 건물관리 등 프롭테크 주도할 것""",2.9571635e-05,0.99991107,5.9326216e-05
1460,20190801,'주거+라이프 스타일' 트렌드 융합 이끄는 피데스개발,5.0382845e-05,0.9998654,8.419485e-05
1461,20190801,"[단독] 메리츠화재, 여의도사옥 팔고 서울역 가는 까닭은?",5.719939e-05,0.9998907,5.208382e-05
1462,20190802,"피서 물가 들썩 ""집 나가는 순간 부담""",5.8286783e-05,0.99990106,4.068887e-05
1463,20190802,"아파트투유, 청량리역 롯데캐슬 SKY-L65 청약 당첨자 발표",6.713171e-05,0.99989057,4.2349373e-05
1464,20190802,"'강북분양 대어' 청량리역 롯데캐슬 SKY-L65, 당첨 최고점 79점",4.6562687e-05,0.99990976,4.3570315e-05
1465,20190802,"""조례2차 골드클래스 시그니처"" 8월3일 (토) 선착순 분양일정 진행",5.852965e-05,0.999905,3.643416e-05
1466,20190804,호텔 성장 공식...아주 비싸거나 싸거나,0.00014372794,0.9995931,0.0002631671
1467,20190805,호텔 성장 공식...아주 비싸거나 싸거나,0.00014372794,0.9995931,0.0002631671
1468,20190805,"롯데호텔, 자체 개발 '테이블 매니지먼트 시스템' 선보여",0.0019063764,0.92736274,0.07073096
1469,20190805,사계절 ‘힐링 핫스팟’ 속초해수욕장을 한 품에~ ‘한라오션파크’ 분양,5.0386116e-05,0.9999151,3.450085e-05
1470,20190805,"대우건설, ‘운정신도시 파크 푸르지오’ 선착순 분양 중도금 무이자 등 혜택 눈길",8.867993e-05,0.99986637,4.493052e-05
1471,20190805,세제혜택에 합리적 분양가까지..‘김포 마스터비즈파크’ 입주 시작!!,7.994801e-05,0.99987745,4.2593336e-05
1472,20190805,아파트? 오피스텔? 호텔? 크로스오버 바람 일으킨 ‘생활숙박시설’,4.330307e-05,0.9999132,4.3482712e-05
1473,20190805,< Build Up Korea 2019 >발주 설계 시공자 ‘원팀’  최소 비용으로 최적 품질 보장,0.0006281911,0.99761605,0.0017558084
1474,20190805,"롯데호텔, 업계 최초 `식음 예약 시스템` 도입",0.00015416846,0.0022717405,0.99757415
1475,20190805,"[""위기 넘어라"" 기업이 뛴다]한화갤러리아, 메종 갤러리아 광교점, 신성장동력으로",0.4323969,0.56097895,0.006624187
1476,20190805,잠잠하던 여의도 다시 `꿈틀` 광장아파트 전용 116.53㎡ 1년새 2억 `껑충`,5.8739042e-05,0.999877,6.4264816e-05
1477,20190805,2019 워커힐 추석 선물 세트 선보여,3.0004967e-05,0.9999206,4.9352962e-05
1478,20190805,달아오르는 여의도 주택 상한제가 찬물?,3.6855556e-05,0.9999261,3.7031823e-05
1479,20190806,‘강북판 코엑스' 최고 입찰가 쓰고도 떨어진 메리츠 컨소시엄,0.50081515,0.4953272,0.0038576222
1480,20190806,‘강북판 코엑스' 우선 협상자로 선정된 한화컨소시엄,0.0002472665,0.003114216,0.99663854
1481,20190806,달아오르는 여의도 주택 상한제가 찬물?,3.6855556e-05,0.9999261,3.7031823e-05
1482,20190806,`스타필드`부터`시티타워`까지 호재 많은 청라국제도시에오피스텔 `청라리베라움`분양,0.00010172317,0.9998379,6.0398044e-05
1483,20190807,밀양 농어촌관광휴양단지 조성 탄력,3.357497e-05,0.99991167,5.475323e-05
1484,20190807,아파트보다 더 고급스럽게 레지던스 오피스텔도 고급화 추세,8.767849e-05,0.99980086,0.00011141974
1485,20190807,4bay-3Room 신평면 적용으로 실용성 뛰어난 ‘운정신도시 파크 푸르지오’ 분양,9.348131e-05,0.99985504,5.1503033e-05
1486,20190807,"노랑풍선, 호텔 예약 최대 10% 할인",5.7551424e-05,0.9998989,4.355734e-05
1487,20190808,송도 아파트 분양가 3.3㎡당 2000만원 시대 열린다,5.790906e-05,0.99990356,3.846763e-05
1488,20190809,[분양 FOCUS] 남도의 태양 바다 담은 고품격 회원권,7.866926e-05,0.9998772,4.4151435e-05
1489,20190809,진도에서 만나는 프로방스 연 30박 상품 신규 분양,4.321219e-05,0.99991894,3.784219e-05
1490,20190809,"서울역 북부역세권 개발, 사업자 선정 논란 ""금산법 위반 명백""",0.99544585,0.0041893707,0.00036476657
1491,20190809,"서울역 북부역세권 개발 사업 잡음 ""금산법 위반"" vs ""형평성 어긋나""(종합)",0.00017381374,0.99978703,3.921148e-05
1492,20190809,이 와중에 공시가까지 덮쳐 올해 보유세 123억 더 낸다,0.781628,0.21613304,0.0022389467
1493,20190809,"서울역 유휴 부지 놓고 불편한 한화...""메리츠, 소송 않고 몽니만 부려""",0.09876583,0.9009765,0.00025767743
1494,20190812,폐업 위기 호텔의 재탄생 가치 올라갔다,0.030982137,0.94995534,0.019062502
1495,20190812,호텔의 대변신 폐업 위기 딛고 가치 ‘UP’,0.04141179,0.92744344,0.031144837
1496,20190812,"서울시, 비정규직 노동자 2000명 휴가비 지원",0.06303621,0.9350704,0.001893456
1497,20190812,임대관리업 강자 이건영 디케이홈스 대표 | 공실 임대료 유지보수 ‘3 NO’ 서비스 최선,0.002846832,0.9666181,0.030534936
1498,20190812,생활형숙박시설 전성시대 맞아 여수 `웅천 베이원파크 레지던스` 분양 눈길,6.720716e-05,0.9998933,3.9513234e-05
1499,20190813,미술품부터 땅까지 ‘온비드’로 실속 재테크,0.00017794289,0.99925035,0.0005716459
1500,20190813,"해외부동산 인컴 펀드, 급락장에도 수익률 '쏠쏠'",0.00036328816,0.99907684,0.0005598445
1501,20190813,배후수요 끊이지 않는 수익형 부동산은? `한라오션파크` 3차 분양,4.7525155e-05,0.9999093,4.3131076e-05
1502,20190813,에너지 절감 실현하는 친환경 아파트 ‘운정신도시 파크 푸르지오’ 분양,5.6609893e-05,0.9999014,4.1925996e-05
1503,20190813,도쿄올림픽 특수에 일 대형건설사 이익↑,0.043645963,0.7831351,0.17321897
1504,20190813,"광장동 한강호텔 부지, 고급 주거단지로 변신",4.789308e-05,0.99987257,7.946615e-05
1505,20190813,"'강남 분양가 평당 1억 될 판' 김현미 ""前 정권 규제 안풀었다면 시장 안정됐을 것""",5.7494468e-05,0.9999025,4.0109942e-05
1506,20190814,"[사촌이 땅을 샀다, 나는?] 동탄2신도시 역세권 중심상가 외",5.067218e-05,0.9998983,5.1021318e-05
1507,20190814,"[분양 하이라이트] 속초 마리나베이, 가까워진 속초 `세컨드 하우스` 꿈꿔볼까",0.00010067027,0.999856,4.3268272e-05
1508,20190814,"롯데호텔, ""추석 패키지 ‘럭키 홀리데이’ 통해 황금돼지 행운 받아가세요""",4.0834653e-05,0.9999194,3.9714985e-05
1509,20190814,세계 주요도시 상업용 부동산 가격 2분기 들어 하락세,0.0025240756,0.9973098,0.0001660626
1510,20190814,"파라다이스, 2분기 비카지노 부문 성장 통한 어닝 서프라이즈",7.691651e-05,6.539553e-05,0.99985766
1511,20190814,`New 푸르지오 Be Smart` 프리미엄구현한 `운정신도시파크푸르지오` 분양,6.1462975e-05,0.9998888,4.9750797e-05
1512,20190814,"대명코퍼레이션 2분기 매출 705억 원, 영업익 61억 원 호실적",3.4331068e-05,0.00010762056,0.999858
1513,20190815,"'카지노 양대산맥' GKL 파라다이스, 격차 커진 이유",0.002341215,0.9975485,0.00011022348
1514,20190816,`호수 보이는` 컨벤션센터 마이스산업을 미래 먹거리로,3.4796518e-05,0.9998988,6.6444816e-05
1515,20190816,투자자 호평 속 웅천 최초 소형 레지던스 ‘베이원파크 레지던스’ 성황리 분양 중,0.0031866706,0.9459482,0.05086516
1516,20190816,합리적 가격으로 즐기는 강남 스타일리시 뷔페 테이블 브라운,0.00013184539,0.99964833,0.00021984744
1517,20190819,"대우건설, 4bay-3Room 신평면 적용한 '운정신도시 파크 푸르지오' 분양",8.603975e-05,0.99987257,4.1345127e-05
1518,20190819,"리맥스골드에셋 중개법인, `2019 리맥스 아시아퍼시픽컨벤션` 참가",3.7463502e-05,0.99989235,7.0259615e-05
1519,20190819,"메리츠 컨소, 서울역 북부 개발 우선협상자 지위 보전 가처분 신청",0.0051317927,0.9874636,0.007404667
1520,20190819,"서울역북부 유휴부지 개발사업, 결국 소송전 간다",0.06742903,0.93183583,0.00073516474
1521,20190819,‘서울역북부 유휴부지 개발’ 우선협상자 선정 논란 결국 법정行,0.9985328,0.0012502954,0.0002168498
1522,20190819,"""서울역 북부 역세권 개발권 경쟁 포기 못해""...메리츠컨소, 결국 소송으로",0.0025644489,0.99732983,0.000105720435
1523,20190819,1조6000억 ‘서울역북부 개발’ 사업 법정行,0.00044007413,0.9992895,0.0002704501
1524,20190819,"서울역 북부역세권 사업 소송전 간다 메리츠 컨소, 가처분 신청",0.012483805,0.98659676,0.00091943296
1525,20190819,소송전으로 번진 1조6000억 `강북판 코엑스` 서울역 북부역세권 개발사업,0.39227146,0.599576,0.008152514
1526,20190819,"건설업으로 발 넓힌 야놀자, 非숙박 보폭 넓힌다",5.4257303e-05,0.999869,7.676693e-05
1527,20190819,"메리츠컨소시엄 ""서울역북부역세권 개발사업, 우선협상자 지위보전 가처분 신청""",0.00029804392,0.9960608,0.0036411234
1528,20190819,"불황에도 공항 휴게소는 `북적` 외식업계 ""컨세션 사업으로 살 길 찾아""",8.645737e-05,0.99988055,3.2972777e-05
1529,20190819,롯데 대한방직 전주공장 인수한 자광에 880억 만기 연장,0.041836724,0.7517205,0.20644283
1530,20190819,"1.6兆 규모 서울역 북부역세권 개발사업, 소송전 간다",9.485648e-05,0.9998492,5.595497e-05
1531,20190820,"""휴게소 공항에 돈 몰린다"" 컨세션사업 확장나선 외식업계",0.0018771847,0.20270061,0.79542226
1532,20190820,"1.6兆 규모 서울역 북부역세권 개발사업, 소송전 간다",9.485648e-05,0.9998492,5.595497e-05
1533,20190820,해저도시 건설-②호텔 군기지에서 '진짜도시'로?[과학을읽다],3.262485e-05,0.9999193,4.803259e-05
1534,20190820,"SH공사, 마곡 MICE복합단지 특별계획구역 민간사업자 재공모",3.915011e-05,0.9999038,5.7132267e-05
1535,20190820,"마곡 MICE 복합단지, 입찰 문턱 낮춰 민간사업자 재공모",8.682703e-05,0.9998192,9.407438e-05
1536,20190820,"SH공사, 11월 마곡MICE 복합단지 민간사업자 재공모",3.183429e-05,0.99987745,9.065242e-05
1537,20190820,"그랜드 앰배서더 서울 풀만, 2019 추석 선물 특선 선보여",3.4476005e-05,0.9999186,4.6989648e-05
1538,20190820,"SH공사, 마곡 마이스복합단지 특별계획구역 민간사업자 재공모",3.816339e-05,0.9999006,6.123202e-05
1539,20190820,"호텔 카페 아니에요, 우리집이에요",6.220139e-05,0.99986637,7.140789e-05
1540,20190820,마곡 MICE단지 세번째 입찰에도 업계 '시큰둥',0.0011045972,0.99841833,0.00047702898
1541,20190821,1~2인가구 선호하는 오피스텔 '서충주 시그니처시티' 분양 중,6.792414e-05,0.99989164,4.041291e-05
1542,20190821,1000억원대 말레이시아 부동산 불법 취득 자산가 146명 덜미 붙잡혀,0.1534378,0.75577164,0.09079051
1543,20190821,도시재생 프롭테크 등 최신 부동산 트렌드 '한눈에',3.3084947e-05,0.99992156,4.5329183e-05
1544,20190821,"""한국 사람들 2백 채 싹쓸이"" 취득 신고는 '0'건",0.0027335475,0.98429304,0.012973346
1545,20190822,"의사 등 146명, 1000억 해외부동산 사려 '환치기'하다 덜미",6.371965e-05,0.9998492,8.7019216e-05
1546,20190822,탄탄한 교통망 근린생활시설...쾌적한 일상,7.5395415e-05,0.99986506,5.9522965e-05
1547,20190822,"""한국 부자들 2백 채 싹쓸이"" 취득 신고는 '0'건",0.00054124655,0.9973617,0.0020970232
1548,20190822,GTX-A 착공으로 강남까지 30분! 파주 ‘운정신도시 파크 푸르지오’ 분양,6.017979e-05,0.99988174,5.8089496e-05
1549,20190822,아파트보다 더 고급스럽게 레지던스와 오피스텔도 고급화 추세,8.96824e-05,0.99978334,0.00012707394
1550,20190822,[시그널 FOCUS] 누적 적자만 900억...날개 잃은 서부T&D의 '용산 드래곤시티',0.998135,0.00036468913,0.0015002933
1551,20190822,대덕밸리 10여 년 만의 신축 프리미엄 ‘유성 대광로제비앙’ 9월 초 오픈 예정!,0.00015907481,0.9995059,0.000335029
1552,20190822,"[분양현장 NOW] 덕수궁 디팰리스, 광화문 옆 최고급 주상복합 宮이 한눈에",7.3783965e-05,0.9998826,4.361748e-05
1553,20190823,`엘시티 더 레지던스` 12월 입주 앞두고 계약률 90% 넘겨 자산가들 눈길,9.97547e-05,0.99984634,5.3931846e-05
1554,20190823,"“신혼집 넓고 밝게 꾸미기” 한샘, 신상품 30종 출시",0.003026856,0.48418733,0.5127858
1555,20190823,정동진 썬크루즈 호텔 실검 등장 화제 위치와 특징은?,4.5305336e-05,0.9999113,4.3345462e-05
1556,20190824,49일 만에 결제액 1000억 돌파 지역화폐 전성시대,0.000340217,0.025027638,0.97463214
1557,20190824,술 도자기로 '추석 情' 전하세요,4.5231158e-05,0.9999149,3.9986116e-05
1558,20190824,[경매사냥] 인천 연수구 송도동 아파트 1회 유찰 4억3400만원,0.00013013658,0.9997273,0.00014249739
1559,20190825,"덕수궁PFV '덕수궁 디팰리스', 궁궐 조망 광화문 걸어서 출근 호텔식 서비스",6.2659055e-05,0.9998977,3.96304e-05
1560,20190826,"GS건설 '송도땅' 잘 샀네, GTX-B노선 현실화로 '주목'",0.00010064408,0.99978274,0.000116737814
1561,20190826,술 도자기로 '추석 情' 전하세요,4.5231158e-05,0.9999149,3.9986116e-05
1562,20190826,복합문화공간? 실상은 점포임대사업,6.192711e-05,0.9998796,5.8400597e-05
1563,20190826,강남 고급 펜트하우스 ‘펜트힐 논현’ 10월 분양,7.95332e-05,0.9998816,3.88776e-05
1564,20190826,럭셔리하우스 ‘펜트힐 논현’ 오는 10월 분양 예정,0.00011515573,0.999838,4.687911e-05
1565,20190826,​럭셔리 펜트하우스 ‘펜트힐 논현’ 10월 분양,8.830376e-05,0.9998697,4.1919826e-05
1566,20190826,첨단 보안시스템으로 ‘NO 범죄’ 구현한 ‘운정신도시 파크 푸르지오’ 분양,0.0016340438,0.96433187,0.03403419
1567,20190826,최고학군 더블역세권 강남 대치동 3룸 ‘로프트 아파트먼트 대치Ⅰ’ 후분양,7.406792e-05,0.9998822,4.3767388e-05
1568,20190826,"`서충주신도시 시그니처시티` 오피스텔, 아파트에 비견되는 상품성 선보여",5.775264e-05,0.99990153,4.0587503e-05
1569,20190826,고소득 1인가구 타깃 스몰 펜트하우스 '펜트힐 논현',6.498654e-05,0.99989164,4.3404383e-05
1570,20190826,롯데주류 빠진 500평 월드점 어쩌나 호텔롯데 ‘속앓이만’,0.002397183,0.997497,0.00010588781
1571,20190826,[호텔 나우] 파크하얏트부산 外,0.00010400383,0.9997794,0.00011660269
1572,20190826,공항철도 운서역 신공항상가조합 “금융자본 부당이득 104억원 돌려달라”,0.22210793,0.7726993,0.00519281
1573,20190827,강남 논현동에 공급되는 럭셔리 펜트하우스 ‘펜트힐 논현’ 10월 분양,0.000107206724,0.99983335,5.9424936e-05
1574,20190827,"[단독] 해운대그랜드호텔, 서울 대형 시행사에 매각 추진",0.00025154915,0.9996302,0.00011823245
1575,20190827,현대건설의 프리미엄 아파트는 어떻게 생겼을까 '디에이치' 첫 공개,7.0718204e-05,0.9997416,0.00018765616
1576,20190827,현대건설 첫 프리미엄 아파트 ‘디에이치 아너힐즈’ 이달 입주,5.534578e-05,0.9999049,3.976178e-05
1577,20190827,"""살고 싶다"" 입주하는 로또 아파트 '디에이치 아너힐즈' 둘러보니",5.001619e-05,0.9999076,4.2279673e-05
1578,20190827,"현대건설, 고급화 끝판왕 '디에이치 아너힐즈' 첫 공개",3.083789e-05,9.694586e-05,0.9998722
1579,20190827,"현대건설, 최고급 거주공간 ‘디에이치 아너힐즈’ 공개",0.004499031,0.093174726,0.9023263
1580,20190827,월 170만원에 강남역 한복판서 공유주방 쓴다 고스트키친 강남역점 개점,8.6419896e-05,0.99970824,0.00020536636
1581,20190827,"강릉 씨마크 호텔, 올인클루시브 '늦캉스 연박 패키지' 출시",4.0538795e-05,0.00012681494,0.99983263
1582,20190827,현대건설의 프리미엄 아파트 ‘디에이치’ 첫 공개,0.0025967818,0.89771277,0.09969049
1583,20190827,"현대건설, 프리미엄 아파트 브랜드 ‘디에이치’ 공개",0.0018565806,0.9428819,0.05526145
1584,20190827,"현대건설 첫 프리미엄 아파트, 이달말 입주",5.3507287e-05,0.9998958,5.0639013e-05
1585,20190827,“해운대그랜드호텔 매매 성사 땐 철거 후 레지던스 오피스텔 고려”,8.171267e-05,0.99986696,5.124041e-05
1586,20190827,"산청군, 동의보감촌 내 군유지 ‘헐값 매각’특혜 의혹",0.9978549,0.0019487151,0.00019638294
1587,20190828,"현대건설, 호텔 같은 아파트 '디에이치' 첫 공개",0.0008908972,0.019572027,0.9795371
1588,20190828,"현대건설 첫 프리미엄 아파트, 이달말 입주",5.3507287e-05,0.9998958,5.0639013e-05
1589,20190828,현대건설의 프리미엄 아파트 ‘디에이치’ 첫 공개,0.0025967818,0.89771277,0.09969049
1590,20190828,[interior &]“빌트인을 더하면 새로운 공간이 생깁니다”,5.3200976e-05,0.99987197,7.4912015e-05
1591,20190828,한국 호텔 방값 올린 글로벌 온라인 여행사들...수수료 25% 뜯어가,0.0011268549,0.9982559,0.00061724125
1592,20190828,"[르포]“앞으로 이런 아파트 다시 나오겠어요?” 역대급 고급 단지, 개포 디에이치 아너힐즈 가보니",4.1751046e-05,0.99991405,4.421639e-05
1593,20190828,“앞으로 이런 아파트 나오기 힘들 것” 역대급 고급단지 ‘위용’,4.904662e-05,0.9999006,5.0396055e-05
1594,20190828,[인터뷰] 장영수 개포주공3단지 조합장 “디에이치 아너힐즈 경쟁상대는 반얀트리 신라호텔”,4.0576888e-05,0.9999012,5.8275342e-05
1595,20190828,"현대건설, 프리미엄 아파트 ‘디에이치’ 공개",0.00015386878,0.9992955,0.000550656
1596,20190828,럭셔리 펜트하우스 `펜트힐 논현`분양 랜드마크 입지 `주목`,0.0001261039,0.99982506,4.8903457e-05
1597,20190828,"해운대그랜드호텔, 문 닫는다",0.00020272395,0.9997336,6.362509e-05
1598,20190829,[MK 분양뉴스] 강남 럭셔리 펜트하우스 ‘펜트힐 논현’,8.9716945e-05,0.999869,4.1232048e-05
1599,20190829,"부동산 공 들이는 신한지주, 리츠 통해 첫 호텔 투자",5.4375058e-05,0.9998368,0.00010877984
1600,20190829,안전한 'Be Smart' 환경 구현한 ‘운정신도시 파크 푸르지오’ 분양,6.729791e-05,0.99988747,4.5117176e-05
1601,20190829,'송도 더샵 프라임뷰 센트럴파크Ⅲ' 30일 견본주택 개관,9.306953e-05,0.9998673,3.9523926e-05
1602,20190829,"MCN기업 글로벌투자그룹-탄도, 투자정보 관련 계약 체결",3.65581e-05,9.575779e-05,0.9998677
1603,20190829,인천 송도 5년만에 분양 포스코 더샵 2개 단지 견본주택 내일 동시 오픈’,0.00011025295,0.99983084,5.8857284e-05
1604,20190829,"포스코건설, 30일 '송도 더샵 프라임뷰' 및 '센트럴파크Ⅲ' 모델하우스 개관",7.839871e-05,0.99987113,5.0467337e-05
1605,20190829,"포스코건설, 송도서 `더샵 프라임뷰` `센트럴파크 Ⅲ` 30일 동시 분양",8.8274624e-05,0.99986017,5.144586e-05
1606,20190829,"[시그널] 이지스운용, SK명동빌딩 인수...명동 상권 지도 바꿀까",0.00013138482,0.99961936,0.00024917387
1607,20190829,"글로벌투자그룹, 베트남 부동산 기업 ‘탄도’와 정식 계약 체결",4.014384e-05,0.000101297665,0.9998585
1608,20190829,"포스코건설, '송도 더샵 프라임뷰 센트럴파크Ⅲ' 분양",7.36622e-05,0.99988174,4.4563105e-05
1609,20190829,수익률 근거 없는 ‘수익형 부동산’ 광고 무더기 적발,0.9414585,0.0567932,0.0017483458
1610,20190829,대전 '유성 대광로제비앙' 9월 오픈... 현대아웃렛 첫 수혜 주목,0.0038468826,0.74567086,0.25048226
1611,20190830,"송도 더샵 프라임뷰 센트럴파크Ⅲ 포스코건설, 내달 4 5일에 접수",8.183944e-05,0.9998666,5.153787e-05
1612,20190830,"[시그널] 이지스운용, SK명동빌딩 인수...명동 상권 지도 바꿀까",0.00013138482,0.99961936,0.00024917387
1613,20190830,[분양 단신]‘송도 더샵 프라임뷰-센트럴파크Ⅲ’ 본보기집 열어 外,7.749675e-05,0.999882,4.0481103e-05
1614,20190830,대명리조트 ‘쏠비치 호텔&리조트’ 연 30박 패밀리-스위트 분양,5.4841315e-05,0.9999026,4.2599444e-05
1615,20190830,"""파라다이스, 하반기 이후 성장성 기대""-하나",0.00041851238,0.00020628417,0.9993753
1616,20190830,"고품격 서비스와 최첨단 시스템으로 차별화, 소형 오피스텔 `김포 현대썬앤빌 더킹`",0.0010788349,0.9822772,0.016643971
1617,20190830,"포스코건설, 송도국제업무단지에 5년만에 신규아파트 분양",7.511468e-05,0.9998462,7.865609e-05
1618,20190830,[시그널] 불황 상업용부동산 매물 쏟아진다,4.717169e-05,0.9999113,4.152574e-05
1619,20190830,강원 춘천 레고랜드 시공사 `STX건설→현대건설` 변경,7.36969e-05,0.99985015,7.611486e-05
1620,20190830,인천 송도에 5년만에 신규분양 포스코 더샵 2개 단지 826 351가구,0.002596186,0.94344306,0.053960714
1621,20190831,[시그널] 불황 상업용부동산 매물 쏟아진다,4.717169e-05,0.9999113,4.152574e-05
1622,20190831,골프장 음식값의 비밀,5.645831e-05,0.9998561,8.740965e-05
1623,20190831,"""선선한 가을 바람 불어도 호텔 야외 수영장 즐긴다""",5.0160612e-05,0.99991846,3.1366606e-05
1624,20190831,`추석에도 호캉스` 10만원대 파격가 내세운 특급호텔들,4.852046e-05,0.9999057,4.576186e-05
1625,20190901,호텔에 들어선듯 `상한제` 땐 안나올 고급아파트,4.6024896e-05,0.99990654,4.7425918e-05
1626,20190901,"플러스건설, 뉴질랜드에 아파트 짓는다",0.00012696495,0.9996606,0.00021248437
1627,20190902,"여기 외국이니? 아니야, 우리 아파트 상가야",6.1936895e-05,0.9998822,5.580472e-05
1628,20190902,"""수익형 부동산 투자, 숫자와 친해져야""",3.7711252e-05,0.9998976,6.469123e-05
1629,20190903,"한샘, 취향 맞춰 구석구석 수납 우리집이 확 넓어졌어요",0.0002061101,0.99891007,0.0008837589
1630,20190903,"1인가구 노린 주거상품의 진화 ""호텔급 공유주택부터 1인가구 마을까지""",6.368337e-05,0.9995554,0.00038091527
1631,20190903,"[증권사 블랙스완 부동산PF] ③ 베일에 싸인 핵심위험들 ""부실자산 대상도 금액도 알 길 없다""",5.0227907e-05,0.9998945,5.524775e-05
1632,20190903,[MK 분양] 강남 랜드마크 입지에 들어서는 ‘펜트힐 논현’ 10월 분양,8.771248e-05,0.9998746,3.7638132e-05
1633,20190903,"외국인 관광객 증가일로 ‘해운대’, 특히 ‘엘시티’ 등 외국인 부동산 취득도 급증",0.00061217137,0.9974457,0.0019421898
1634,20190903,"㈜유탑건설, 잇따라 지역주택사업 수주 ‘화제’",8.4832805e-05,6.8601556e-05,0.9998466
1635,20190903,"메리츠證 등, 캐나다 토론토 최고층 주상복합 투자",0.0020851125,0.8942052,0.103709586
1636,20190903,아시아나 새 주인은 누구? 애경 미래에셋 KCGI 등 ‘5파전’,0.00014262501,0.99969935,0.0001580295
