,일자,제목,부정,중립,긍정
170,20221207,요동치는 아이스크림 커피값 밀크플레이션 다가온다,5.2006424e-05,0.9998914,5.6565234e-05
171,20221205,편의점 CU에 300만원대 프리미엄 위스키 뜬다,8.587437e-05,0.9996911,0.00022291565
172,20221202,[재테크 TIP] 주거에서 상업용까지 빅데이터 AI 프롭테크 기업 주목,4.3176366e-05,0.9998344,0.00012245437
173,20221201,[경제계 인사]㈜GS 外,4.5769302e-05,0.9998909,6.331639e-05
174,20221129,외식 메뉴를 집에서  레스토랑 간편식 늘리는 편의점,4.887261e-05,0.99985504,9.604348e-05
175,20221128,"“매월 꼬박 꼬박” 미래에셋운용, TIGER ETF 2종 월분배 나선다",6.815635e-05,0.99932957,0.0006023407
176,20221128,"미래에셋자산운용, TIGER ETF 2종 월분배 개시",2.9482375e-05,0.9997243,0.00024623077
177,20221128,"미래에셋운용, 'TIGER 리츠부동산인프라' 등 ETF 2종 월분배 개시",2.9870283e-05,0.99971527,0.00025484178
178,20221128,"미래에셋운용, TIGER ETF 2종 분배금 '월분배'로 변경",3.2719385e-05,0.99985075,0.000116483636
179,20221125,메리어트가 국내 최초 듀얼 브랜드 호텔 선보이는 이유,0.0005961631,0.9954652,0.0039386675
180,20221124,아디다스도 스파오도 ‘컴백’ 넘버원 상권 화려한 부활,0.0014471294,0.9917253,0.0068274355
181,20221124,"""1위 부동산 자산운용사 만든다"" 패스트파이브, '페어필드' 설립",0.0023272852,0.8047184,0.19295433
182,20221124,"""코로나 수렁, 끝이 보인다"" 기지개 켜는 명동 상권",0.00010709627,0.9998554,3.7410744e-05
183,20221124,"메리어트, 국내 최초 듀얼 브랜드 호텔 선봬",0.003538341,0.63079196,0.36566973
184,20221124,"메리어트, 국내 최초 듀얼 브랜드 호텔 선봬 르메르디앙 목시 명동 개관",0.0011689175,0.94472486,0.054106206
185,20221124,유정범 메쉬코리아 의장 “이달부터 현금흐름 정상화 대출 만기 유예만 되면 된다”,9.1609545e-05,0.99977833,0.00012998568
186,20221124,"부동산운용업 진출하는 패스트파이브 ""국내 1위 부동산운용사 포부""",0.0015082292,0.02002471,0.9784671
187,20221122,빅데이터 기반으로 내년 상업용 부동산 시장 내다본다,3.778912e-05,0.9999175,4.4721586e-05
188,20221122,"알스퀘어 밸류맵, 다음달 3일 `부동산 빅데이터쇼` 개최",4.509386e-05,0.99990463,5.025568e-05
189,20221122,"알스퀘어∙밸류맵, 오는 3일 '부동산 빅데이터쇼' 개최",4.850928e-05,0.9999031,4.8444275e-05
190,20221122,"알스퀘어 밸류맵, 오는 3일 '부동산 빅데이터쇼' 개최",4.671885e-05,0.9999039,4.9332095e-05
191,20221122,"알스퀘어 밸류맵, 3일 '부동산 빅데이터쇼' 개최",4.549093e-05,0.9999044,5.000363e-05
192,20221122,"전국 매출 1 2위 다툰다, 핫한 매장 줄지은 ‘이 길’",0.00054181716,0.9980829,0.0013752816
193,20221118,"젠스타메이트∙지에이치파트너즈, ‘제7회 부동산 산업의 날’ 기념식서 공로상 수상",0.00087655435,0.20346363,0.79565984
194,20221118,"리맥스코리아, '2023 성공 부동산 창업&취업 세미나' 개최",4.1707644e-05,0.9999088,4.9460563e-05
195,20221118,살아나는 '쇼핑 성지' 명동 관광객 돌아오고 매출 늘고,7.1339746e-05,0.9998652,6.340612e-05
196,20221117,"젠스타메이트∙지에이치파트너즈, ‘제7회 부동산 산업의 날’ 기념식서 공로상 수상",0.00087655435,0.20346363,0.79565984
197,20221117,"관광객, 유동인구, 매출 증가 부활 날갯짓하는‘명동’",0.00049052684,0.9990108,0.000498681
198,20221117,"저가치킨 열풍 동참 컬리, ‘두 마리 99치킨’ 출시 주목",3.7800917e-05,0.0003161786,0.99964607
199,20221117,"키움증권, 대형사 중 제일 안전...목표가↑-NH",0.16261171,0.001083389,0.8363049
