일자,리츠명,기관_매도거래량,기타법인_매도거래량,개인_매도거래량,외국인_매도거래량,전체_매도거래량,기관_매수거래량,기타법인_매수거래량,개인_매수거래량,외국인_매수거래량,전체_매수거래량,기관_매도거래대금,기타법인_매도거래대금,개인_매도거래대금,외국인_매도거래대금,전체_매도거래대금,기관_매수거래대금,기타법인_매수거래대금,개인_매수거래대금,외국인_매수거래대금,전체_매수거래대금
210721,NH프라임리츠,6067.0,707.0,66518,594.0,73886,36334.0,7636.0,24859,5057.0,73886,29948725.0,3496115.0,328196385,2934360.0,364575585,179328165.0,37584120.0,122657355,25005945.0,364575585
210722,NH프라임리츠,16618.0,0.0,53648,661.0,70927,37767.0,0.0,30310,2850.0,70927,82113345.0,0.0,264221620,3269615.0,349604580,186614165.0,0.0,148921060,14069355.0,349604580
210723,NH프라임리츠,11142.0,0.0,24028,606.0,35776,21165.0,4000.0,10610,1.0,35776,55007030.0,0.0,118551775,2992260.0,176551065,104521770.0,19680000.0,52344365,4930.0,176551065
210726,NH프라임리츠,15317.0,0.0,27314,4908.0,47539,30610.0,0.0,16928,1.0,47539,75452760.0,0.0,134689755,24171900.0,234314415,150808700.0,0.0,83500765,4950.0,234314415
210727,NH프라임리츠,20437.0,,42654,2236.0,65327,27918.0,,35079,2330.0,65327,100571265.0,,210036860,11010490.0,321618615,137466250.0,,172664475,11487890.0,321618615
210728,NH프라임리츠,8740.0,,18421,249.0,27410,18144.0,,8300,966.0,27410,42928855.0,,90585165,1225080.0,134739100,89213655.0,,40782385,4743060.0,134739100
210729,NH프라임리츠,10930.0,,20241,18.0,31189,19467.0,,11413,309.0,31189,53789065.0,,99947450,88560.0,153825075,96059840.0,,56239795,1525440.0,153825075
210730,NH프라임리츠,8552.0,,37933,2567.0,49052,38043.0,,8326,2683.0,49052,42099905.0,,186800420,12620845.0,241521170,187321830.0,,40985690,13213650.0,241521170
210802,NH프라임리츠,8517.0,0.0,48893,686.0,58096,37121.0,342.0,18418,2215.0,58096,41968720.0,0.0,241002215,3373300.0,286344235,183004975.0,1687770.0,90725880,10925610.0,286344235
210803,NH프라임리츠,5501.0,,14817,5639.0,25957,5034.0,,20061,862.0,25957,27001760.0,,72836155,27731175.0,127569090,24787120.0,,98549550,4232420.0,127569090
210804,NH프라임리츠,24144.0,0.0,48829,166.0,73139,13643.0,156.0,56396,2944.0,73139,118825345.0,0.0,240147645,818380.0,359791370,67047195.0,769860.0,277444135,14530180.0,359791370
210805,NH프라임리츠,2598.0,2485.0,29063,0.0,34146,14053.0,0.0,18701,1392.0,34146,12795145.0,12238625.0,143186080,0.0,168219850,69246485.0,0.0,92115805,6857560.0,168219850
210806,NH프라임리츠,7183.0,7.0,35434,5216.0,47840,14197.0,1758.0,30523,1362.0,47840,35376660.0,34475.0,174539785,25654570.0,235605490,69918950.0,8658150.0,150313730,6714660.0,235605490
210809,NH프라임리츠,2335.0,378.0,40074,1744.0,44531,25908.0,0.0,14726,3897.0,44531,11510300.0,1855980.0,197415245,8589200.0,219370725,127630555.0,0.0,72541165,19199005.0,219370725
210810,NH프라임리츠,995.0,,33637,1630.0,36262,18227.0,,16662,1373.0,36262,4910335.0,,166030490,8036545.0,178977370,89985720.0,,82209030,6782620.0,178977370
210811,NH프라임리츠,9336.0,,12261,539.0,22136,11849.0,,7756,2531.0,22136,46006240.0,,60441595,2657330.0,109105165,58423615.0,,38209990,12471560.0,109105165
210812,NH프라임리츠,5913.0,,17149,374.0,23436,8645.0,,14791,0.0,23436,29129305.0,,84564995,1841960.0,115536260,42620435.0,,72915825,0.0,115536260
210813,NH프라임리츠,11881.0,10912.0,54339,3468.0,80600,25854.0,0.0,51670,3076.0,80600,58257330.0,53532055.0,266704450,17033715.0,395527550,126926480.0,0.0,253492630,15108440.0,395527550
210817,NH프라임리츠,1529.0,0.0,48087,2305.0,51921,15887.0,499.0,30760,4775.0,51921,7520190.0,0.0,236540670,11337845.0,255398705,78151620.0,2454930.0,151268485,23523670.0,255398705
210818,NH프라임리츠,116.0,0.0,30774,2244.0,33134,14102.0,1000.0,18032,0.0,33134,569705.0,0.0,151150590,11029595.0,162749890,69324580.0,4915000.0,88510310,0.0,162749890
210819,NH프라임리츠,15316.0,14.0,19159,3873.0,38362,16574.0,500.0,19992,1296.0,38362,75119170.0,68530.0,93995105,19006825.0,188189630,81340220.0,2450000.0,98029570,6369840.0,188189630
210820,NH프라임리츠,15176.0,,36103,2583.0,53862,14176.0,,35652,4034.0,53862,73675415.0,,175778555,12619720.0,262073690,69045605.0,,173410845,19617240.0,262073690
210823,NH프라임리츠,5348.0,,12636,4535.0,22519,6246.0,,16012,261.0,22519,25943105.0,,61327110,22003470.0,109273685,30309360.0,,77698475,1265850.0,109273685
210824,NH프라임리츠,12140.0,,14560,154.0,26854,13351.0,,9796,3707.0,26854,59015430.0,,70817650,759220.0,130592300,64884095.0,,47674670,18033535.0,130592300
210825,NH프라임리츠,16794.0,,147670,4880.0,169344,9547.0,,158447,1350.0,169344,82047105.0,,731179490,23951495.0,837178090,46443940.0,,784179885,6554265.0,837178090
210826,NH프라임리츠,37896.0,,627736,23277.0,688909,96763.0,,560463,31683.0,688909,189261740.0,,3078326940,114559195.0,3382147875,471946225.0,,2754939130,155262520.0,3382147875
210827,NH프라임리츠,22025.0,0.0,101021,3091.0,126137,33240.0,1012.0,84146,7739.0,126137,106784485.0,0.0,488292875,14971495.0,610048855,160552780.0,4892610.0,407032030,37571435.0,610048855
210830,NH프라임리츠,14194.0,0.0,35689,5139.0,55022,10731.0,1262.0,42758,271.0,55022,68328765.0,0.0,172244800,24832630.0,265406195,51777085.0,6100460.0,206217060,1311590.0,265406195
210831,NH프라임리츠,23862.0,0.0,45497,2824.0,72183,23566.0,1990.0,44913,1714.0,72183,115481185.0,0.0,220839975,13892090.0,350213250,113438710.0,9605160.0,218918170,8251210.0,350213250
210901,NH프라임리츠,39542.0,0.0,826904,38066.0,904512,90662.0,13230.0,708056,92564.0,904512,191138325.0,0.0,3987123940,183441110.0,4361703375,436775415.0,63819600.0,3415103485,446004875.0,4361703375
210902,NH프라임리츠,7477.0,0.0,59909,23074.0,90460,18367.0,1100.0,69362,1631.0,90460,35950670.0,0.0,288015880,110911850.0,434878400,88267555.0,5285000.0,333466090,7859755.0,434878400
210903,NH프라임리츠,3074.0,0.0,53708,12163.0,68945,15158.0,2100.0,50602,1085.0,68945,14759110.0,0.0,257918390,58424490.0,331101990,72813545.0,10091000.0,242989445,5208000.0,331101990
210906,NH프라임리츠,5230.0,,26208,13689.0,45127,4535.0,,39993,599.0,45127,25147200.0,,125975225,65731765.0,216854190,21798360.0,,192174640,2881190.0,216854190
210907,NH프라임리츠,19440.0,0.0,56747,3603.0,79790,38668.0,2275.0,35674,3173.0,79790,93631550.0,0.0,273082165,17345335.0,384059050,186216935.0,10952355.0,171604410,15285350.0,384059050
210908,NH프라임리츠,5920.0,0.0,30330,3915.0,40165,10891.0,100.0,29173,1.0,40165,28421755.0,0.0,145809985,18822005.0,193053745,52318655.0,481000.0,140249285,4805.0,193053745
210909,NH프라임리츠,4679.0,0.0,24576,7011.0,36266,9801.0,4200.0,20856,1409.0,36266,22480650.0,0.0,118149295,33672685.0,174302630,47143850.0,20162000.0,100227125,6769655.0,174302630
210910,NH프라임리츠,1077.0,56.0,33407,5706.0,40246,7065.0,4364.0,26703,2114.0,40246,5175225.0,269640.0,160513610,27398390.0,193356865,33971025.0,20976005.0,128241500,10168335.0,193356865
210913,NH프라임리츠,5115.0,0.0,30167,514.0,35796,5652.0,0.0,24952,5192.0,35796,24619970.0,0.0,145171195,2469770.0,172260935,27200830.0,0.0,120052985,25007120.0,172260935
210914,NH프라임리츠,12213.0,,35636,0.0,47849,1567.0,,45748,534.0,47849,59143870.0,,172340330,0.0,231484200,7577465.0,,221325165,2581570.0,231484200
210915,NH프라임리츠,29701.0,6192.0,17435,4080.0,57408,7326.0,0.0,48035,2047.0,57408,143410450.0,29938320.0,84207150,19693830.0,277249750,35408925.0,0.0,231964050,9876775.0,277249750
210916,NH프라임리츠,360.0,0.0,19236,609.0,20205,536.0,4424.0,14638,607.0,20205,1739100.0,0.0,93039120,2944515.0,97722735,2588860.0,21412160.0,70783870,2937845.0,97722735
210917,NH프라임리츠,401.0,0.0,16144,0.0,16545,1274.0,2350.0,11921,1000.0,16545,1938825.0,0.0,77949945,0.0,79888770,6148850.0,11353640.0,57551280,4835000.0,79888770
210923,NH프라임리츠,4325.0,0.0,49086,2413.0,55824,11904.0,0.0,42563,1357.0,55824,20787375.0,0.0,235972830,11591670.0,268351875,57273645.0,0.0,204551770,6526460.0,268351875
210924,NH프라임리츠,9639.0,0.0,18229,1.0,27869,2612.0,0.0,25247,10.0,27869,46471940.0,0.0,87858275,4820.0,134335035,12587985.0,0.0,121698825,48225.0,134335035
210927,NH프라임리츠,31735.0,0.0,11847,234.0,43816,932.0,0.0,42878,6.0,43816,152638200.0,0.0,57091800,1124500.0,210854500,4485730.0,0.0,206339855,28915.0,210854500
210928,NH프라임리츠,10701.0,427.0,44020,777.0,55925,36504.0,0.0,16628,2793.0,55925,51711390.0,2066680.0,212371775,3740120.0,269889965,176299430.0,0.0,80084110,13506425.0,269889965
210929,NH프라임리츠,634.0,0.0,33970,402.0,35006,4654.0,0.0,25819,4533.0,35006,3053625.0,0.0,163767250,1937650.0,168758525,22402860.0,0.0,124489825,21865840.0,168758525
210930,NH프라임리츠,10106.0,0.0,26132,3739.0,39977,28910.0,0.0,11059,8.0,39977,48887770.0,0.0,126213380,18064315.0,193165465,139715535.0,0.0,53411240,38690.0,193165465
211001,NH프라임리츠,1100.0,1114.0,42379,1148.0,45741,19840.0,2000.0,22463,1438.0,45741,5312500.0,5389385.0,204822630,5539630.0,221064145,95940660.0,9650000.0,108525505,6947980.0,221064145
211005,NH프라임리츠,10847.0,2500.0,24789,4929.0,43065,4598.0,1000.0,33706,3761.0,43065,52399155.0,12075000.0,119715325,23786415.0,207975895,22214920.0,4820000.0,162751885,18189090.0,207975895
211006,NH프라임리츠,10351.0,0.0,45632,1309.0,57292,15488.0,1000.0,30723,10081.0,57292,49905415.0,0.0,220222605,6312190.0,276440210,74860310.0,4815000.0,148115690,48649210.0,276440210
211007,NH프라임리츠,4301.0,0.0,30399,0.0,34700,11964.0,1000.0,20470,1266.0,34700,20779835.0,0.0,146738210,0.0,167518045,57747175.0,4820000.0,98836475,6114395.0,167518045
211008,NH프라임리츠,1532.0,,5476,455.0,7463,2072.0,,5169,222.0,7463,7407320.0,,26470720,2200300.0,36078340,10017565.0,,24989175,1071600.0,36078340
211012,NH프라임리츠,0.0,0.0,29112,863.0,29975,4478.0,0.0,23372,2125.0,29975,0.0,0.0,140761050,4170060.0,144931110,21639430.0,0.0,112997720,10293960.0,144931110
211013,NH프라임리츠,700.0,27948.0,13471,3845.0,45964,10838.0,22526.0,10616,1984.0,45964,3381025.0,135074835.0,65112000,18565805.0,222133665,52374575.0,108879875.0,51286575,9592640.0,222133665
211014,NH프라임리츠,1026.0,6693.0,15381,4128.0,27228,20877.0,0.0,5901,450.0,27228,4973260.0,32360995.0,74525340,19969500.0,131829095,101083845.0,0.0,28565000,2180250.0,131829095
211015,NH프라임리츠,8799.0,,17455,3788.0,30042,14337.0,,15705,0.0,30042,42747450.0,,84804815,18385785.0,145938050,69646200.0,,76291850,0.0,145938050
211018,NH프라임리츠,3187.0,2000.0,10860,3238.0,19285,507.0,0.0,15810,2968.0,19285,15480985.0,9720000.0,52728575,15733285.0,93662845,2463080.0,0.0,76775285,14424480.0,93662845
211019,NH프라임리츠,11448.0,0.0,36870,823.0,49141,19740.0,3389.0,20760,5252.0,49141,55670500.0,0.0,179458490,3997110.0,239126100,95994220.0,16478320.0,101083370,25570190.0,239126100
211020,NH프라임리츠,4419.0,,51226,6517.0,62162,27436.0,,32874,1852.0,62162,21672015.0,,250967600,31913415.0,304553030,134483935.0,,160991970,9077125.0,304553030
211021,NH프라임리츠,3722.0,0.0,18701,4070.0,26493,11284.0,0.0,14542,667.0,26493,18267525.0,0.0,91929285,20013925.0,130210735,55503935.0,0.0,71423355,3283445.0,130210735
211022,NH프라임리츠,4794.0,,10859,1412.0,17065,5808.0,,11257,0.0,17065,23536995.0,,53389090,6942920.0,83869005,28541750.0,,55327255,0.0,83869005
211025,NH프라임리츠,3060.0,,14619,3528.0,21207,7285.0,,13920,2.0,21207,15075180.0,,72042575,17365330.0,104483085,35870805.0,,68602430,9850.0,104483085
211026,NH프라임리츠,5680.0,0.0,31743,258.0,37681,6454.0,1000.0,28500,1727.0,37681,28094110.0,0.0,157074540,1275810.0,186444460,31916430.0,4945000.0,141034380,8548650.0,186444460
211027,NH프라임리츠,18369.0,700.0,28134,7190.0,54393,9466.0,27000.0,17905,22.0,54393,90901725.0,3454900.0,139147005,35590490.0,269094120,46810575.0,133650000.0,88524545,109000.0,269094120
211028,NH프라임리츠,2372.0,7936.0,38259,576.0,49143,37721.0,100.0,10270,1052.0,49143,11733390.0,39283200.0,189280750,2848610.0,243145950,186661030.0,494500.0,50783020,5207400.0,243145950
211029,NH프라임리츠,2012.0,0.0,28326,1936.0,32274,13234.0,5039.0,13169,832.0,32274,9939340.0,0.0,140048115,9578220.0,159565675,65409950.0,24935000.0,65099210,4121515.0,159565675
211101,NH프라임리츠,15243.0,100.0,12262,490.0,28095,15058.0,300.0,12737,0.0,28095,75289025.0,494000.0,60590760,2423050.0,138796835,74372715.0,1480500.0,62943620,0.0,138796835
211102,NH프라임리츠,3343.0,,24795,323.0,28461,7075.0,,20776,610.0,28461,16460395.0,,122040415,1589160.0,140089970,34838480.0,,102244000,3007490.0,140089970
211103,NH프라임리츠,7071.0,935.0,26925,437.0,35368,8891.0,0.0,26176,301.0,35368,34641505.0,4572850.0,131924060,2145670.0,173284085,43587735.0,0.0,128224450,1471900.0,173284085
211104,NH프라임리츠,6642.0,0.0,15407,0.0,22049,2943.0,33.0,17908,1165.0,22049,32531650.0,0.0,75422895,0.0,107954545,14413210.0,161730.0,87663115,5716490.0,107954545
211105,NH프라임리츠,16746.0,0.0,45750,48.0,62544,18484.0,1.0,41811,2248.0,62544,81608045.0,0.0,223180465,234720.0,305023230,90121510.0,4870.0,203938125,10958725.0,305023230
211108,NH프라임리츠,4092.0,1.0,29837,0.0,33930,4509.0,3061.0,26360,0.0,33930,20013750.0,4890.0,145894170,0.0,165912810,22074110.0,14963790.0,128874910,0.0,165912810
211109,NH프라임리츠,6447.0,0.0,13752,474.0,20673,4561.0,1.0,15657,454.0,20673,31489780.0,0.0,67312940,2318620.0,101121340,22346590.0,4885.0,76549245,2220620.0,101121340
211110,NH프라임리츠,410.0,1000.0,10885,1666.0,13961,7245.0,3.0,6713,0.0,13961,2011185.0,4898690.0,53371205,8132360.0,68413440,35530755.0,14705.0,32867980,0.0,68413440
211111,NH프라임리츠,7234.0,0.0,14129,1532.0,22895,9518.0,2000.0,11352,25.0,22895,35415930.0,0.0,69242775,7505390.0,112164095,46616550.0,9810000.0,55615160,122385.0,112164095
211112,NH프라임리츠,1651.0,65.0,18854,27.0,20597,2688.0,25.0,17884,0.0,20597,8103995.0,318850.0,92566860,132630.0,101122335,13198405.0,122850.0,87801080,0.0,101122335
211115,NH프라임리츠,5043.0,0.0,9662,13.0,14718,1355.0,0.0,12717,646.0,14718,24760945.0,0.0,47453780,63770.0,72278495,6656180.0,0.0,62447250,3175065.0,72278495
211116,NH프라임리츠,191.0,0.0,24109,1535.0,25835,7534.0,50.0,18237,14.0,25835,937105.0,0.0,118290455,7538055.0,126765615,36974495.0,245500.0,89476950,68670.0,126765615
211117,NH프라임리츠,2612.0,0.0,55197,2340.0,60149,2933.0,33767.0,19182,4267.0,60149,12831660.0,0.0,271443720,11469050.0,295744430,14398090.0,166127235.0,94168775,21050330.0,295744430
211118,NH프라임리츠,1724.0,3226.0,23306,2180.0,30436,6920.0,0.0,20471,3045.0,30436,8450900.0,15807900.0,114377690,10692930.0,149329420,33962210.0,0.0,100411025,14956185.0,149329420
211119,NH프라임리츠,15900.0,0.0,24638,349.0,40887,23972.0,0.0,14014,2901.0,40887,78151000.0,0.0,120998590,1711845.0,200861435,117790795.0,0.0,68826510,14244130.0,200861435
211122,NH프라임리츠,4.0,0.0,31253,3495.0,34752,6824.0,0.0,27420,508.0,34752,19660.0,0.0,153557410,17161605.0,170738675,33535400.0,0.0,134706455,2496820.0,170738675
211123,NH프라임리츠,3317.0,2500.0,53426,2522.0,61765,11688.0,0.0,44166,5911.0,61765,16278550.0,12262500.0,262223315,12358720.0,303123085,57334145.0,0.0,216751500,29037440.0,303123085
211124,NH프라임리츠,3749.0,2137.0,25257,861.0,32004,3729.0,0.0,28275,0.0,32004,18406450.0,10498355.0,124094135,4223205.0,157222145,18321005.0,0.0,138901140,0.0,157222145
211125,NH프라임리츠,3228.0,11.0,18751,4451.0,26441,6683.0,0.0,18323,1435.0,26441,15824040.0,54065.0,92019970,21820200.0,129718275,32802560.0,0.0,89866695,7049020.0,129718275
211126,NH프라임리츠,4035.0,6891.0,71424,2082.0,84432,222.0,6104.0,70529,7577.0,84432,19824220.0,33784390.0,351281615,10222620.0,415112845,1090415.0,30066010.0,346699120,37257300.0,415112845
211129,NH프라임리츠,31532.0,23104.0,55760,4157.0,114553,37184.0,254.0,39565,37550.0,114553,152908725.0,111739340.0,269977580,20121425.0,554747070,180198980.0,1234675.0,191590395,181723020.0,554747070
211130,NH프라임리츠,22923.0,0.0,36334,21121.0,80378,40003.0,8.0,40365,2.0,80378,110258885.0,0.0,174874500,101458135.0,386591520,192653955.0,38570.0,193889395,9600.0,386591520
211201,NH프라임리츠,3516.0,1.0,46086,2095.0,51698,28043.0,1000.0,20626,2029.0,51698,16885395.0,4795.0,221007915,10014345.0,247912450,134546530.0,4780000.0,98885825,9700095.0,247912450
211202,NH프라임리츠,4908.0,2.0,20091,424.0,25425,11078.0,2.0,14095,250.0,25425,23571690.0,9600.0,96363850,2033080.0,121978220,53193740.0,9605.0,67580405,1194470.0,121978220
211203,NH프라임리츠,620.0,3266.0,32779,420.0,37085,17378.0,0.0,18807,900.0,37085,2984700.0,15690155.0,157583830,2013900.0,178272585,83625915.0,0.0,90313170,4333500.0,178272585
211206,NH프라임리츠,62.0,3000.0,14531,354.0,17947,7039.0,0.0,10663,245.0,17947,297320.0,14415000.0,69802565,1697830.0,86212715,33862375.0,0.0,51171305,1179035.0,86212715
211207,NH프라임리츠,5267.0,210.0,17994,6337.0,29808,7797.0,0.0,22011,0.0,29808,25232845.0,1010100.0,86193430,30485335.0,142921710,37429430.0,0.0,105492280,0.0,142921710
211208,NH프라임리츠,317.0,2000.0,12207,55.0,14579,9051.0,0.0,5498,30.0,14579,1523720.0,9600865.0,58625240,264825.0,70014650,43463455.0,0.0,26407195,144000.0,70014650
211209,NH프라임리츠,566.0,8261.0,24318,1765.0,34910,11741.0,11000.0,12169,0.0,34910,2722200.0,39614010.0,117016715,8464615.0,167817540,56479410.0,52965000.0,58373130,0.0,167817540
211210,NH프라임리츠,100.0,9363.0,4206,9.0,13678,8769.0,0.0,4909,0.0,13678,479095.0,44855985.0,20189285,43035.0,65567400,42051150.0,0.0,23516250,0.0,65567400
211213,NH프라임리츠,1370.0,3402.0,20648,3240.0,28660,11012.0,0.0,17648,0.0,28660,6576010.0,16312590.0,99054930,15567245.0,137510775,52810710.0,0.0,84700065,0.0,137510775
211214,NH프라임리츠,543.0,2599.0,17577,280.0,20999,19144.0,0.0,1855,0.0,20999,2606305.0,12462205.0,84292510,1341200.0,100702220,91811955.0,0.0,8890265,0.0,100702220
211215,NH프라임리츠,1496.0,0.0,5795,916.0,8207,4304.0,0.0,3903,0.0,8207,7177400.0,0.0,27790775,4392220.0,39360395,20634835.0,0.0,18725560,0.0,39360395
211216,NH프라임리츠,4089.0,0.0,15673,2938.0,22700,9564.0,1.0,13132,3.0,22700,19590135.0,0.0,75009080,14061635.0,108660850,45797545.0,4795.0,62844150,14360.0,108660850
211217,NH프라임리츠,10656.0,0.0,9173,1.0,19830,12510.0,1000.0,6320,0.0,19830,51044615.0,0.0,43910615,4790.0,94960020,59927385.0,4785000.0,30247635,0.0,94960020
211220,NH프라임리츠,184.0,,30284,1.0,30469,2292.0,,26690,1487.0,30469,878600.0,,144887885,4790.0,145771275,10978165.0,,127685250,7107860.0,145771275
211221,NH프라임리츠,430.0,0.0,13999,1487.0,15916,6784.0,894.0,6926,1312.0,15916,2055510.0,0.0,66889920,7085555.0,76030985,32428955.0,4264380.0,33068950,6268700.0,76030985
211222,NH프라임리츠,7024.0,0.0,15486,1720.0,24230,2510.0,1.0,21719,0.0,24230,33545660.0,0.0,74292980,8218190.0,116056830,12030045.0,4805.0,104021980,0.0,116056830
211223,NH프라임리츠,268.0,0.0,22435,652.0,23355,1200.0,1000.0,21155,0.0,23355,1281000.0,0.0,107197705,3113855.0,111592560,5738610.0,4775000.0,101078950,0.0,111592560
211224,NH프라임리츠,745.0,0.0,31675,0.0,32420,6051.0,100.0,24916,1353.0,32420,3557325.0,0.0,150863365,0.0,154420690,28842585.0,477000.0,118640545,6460560.0,154420690
211227,NH프라임리츠,7267.0,5.0,15312,532.0,23116,9738.0,0.0,12687,691.0,23116,34711295.0,23900.0,73274120,2537640.0,110546955,46567375.0,0.0,60680040,3299540.0,110546955
211228,NH프라임리츠,24401.0,15.0,38014,1.0,62431,14627.0,4314.0,42745,745.0,62431,116160320.0,71570.0,181347930,4765.0,297584585,69831230.0,20516715.0,203686200,3550440.0,297584585
211229,NH프라임리츠,1878.0,17.0,20094,1154.0,23143,5050.0,0.0,17493,600.0,23143,8950830.0,81195.0,95845130,5513590.0,110390745,24112330.0,0.0,83410420,2867995.0,110390745
211230,NH프라임리츠,84.0,7.0,10091,0.0,10182,2617.0,2000.0,5009,556.0,10182,401510.0,33415.0,48163355,0.0,48598280,12499855.0,9540000.0,23901235,2657190.0,48598280
220103,NH프라임리츠,208.0,647.0,27468,1478.0,29801,9978.0,2000.0,15508,2315.0,29801,993365.0,3089425.0,131154740,7057450.0,142294980,47635765.0,9540000.0,74042690,11076525.0,142294980
220104,NH프라임리츠,3785.0,0.0,18522,2727.0,25034,6041.0,0.0,15411,3582.0,25034,18044415.0,0.0,88259140,12989260.0,119292815,28805205.0,0.0,73419380,17068230.0,119292815
